Course Id;Course Name;Provider;Institutions;Parent.Subject;Child.Subject;Url;Date;Length;;
2931;Teachers + Mobile = Creative Classrooms;Desire2Learn;Wilkes University;Education & Teaching;Course Development;Teachers + Mobile = Creative Classrooms;2014-10-27;4;;
2932;Teachers + Web 2.0 = Creative Classrooms;Desire2Learn;Wilkes University;Education & Teaching;Course Development;https://opencourses.desire2learn.com/cat/course/teachers-web-2-0-creative-classrooms-7207/;2014-10-13;4;;
2933;Intro to Mental Health;Desire2Learn;Lakeland College;Health & Medicine;Health Care & Research;https://opencourses.desire2learn.com/cat/course/intro-to-mental-health-7201/;2014-09-15;14;;
2934;College Student Success;Desire2Learn;Tennessee Board of Regents;Education & Teaching;Higher Education;https://opencourses.desire2learn.com/cat/course/college-student-success-7189/;Self paced;NA;;
2935;Inquiry Through Science & Engineering Practices;Desire2Learn;Montana State University;Education & Teaching;STEM;https://opencourses.desire2learn.com/cat/course/inquiry-through-science-engineering-practices-7192/index.asp;2014-09-08;13;;
2936;Learning for Sustainability: Developing a personal ethic;Coursera;University of Edinburgh;Science;Environmental Science;https://www.coursera.org/course/sustainability;2015-06-22;5;;
2937;Chicken Behaviour and Welfare;Coursera;University of Edinburgh;Science;Biology;https://www.coursera.org/course/chickens;2015-04-03;5;;
2938;Code Yourself! An Introduction to Programming;Coursera;University of Edinburgh|||Universidad ORT Uruguay;Programming;NA;https://www.coursera.org/course/codeyourself;2015-03-09;NA;;
2939;¡A Programar! Una introducción a la programación;Coursera;University of Edinburgh|||Universidad ORT Uruguay;Programming;NA;https://www.coursera.org/course/aprogramar;2015-03-09;NA;;
2940;Miracles of Human Language: An Introduction to Linguistics;Coursera;Leiden University;Social Sciences;Sociology;https://www.coursera.org/course/humanlanguage;2015-03-30;5;;
2941;??????? (Food Safety & Toxicology);Coursera;National Taiwan University;Health & Medicine;Nutrition & Wellness;https://www.coursera.org/course/foodsafetytox;2015-05-29;6;;
2942;Cloud Computing Concepts: Part 2;Coursera;University of Illinois at Urbana-Champaign;Computer Science;Theoretical Computer Science;https://www.coursera.org/course/cloudcomputing2;2015-03-16;5;;
2943;Positive Psychology ;Coursera;The University of North Carolina at Chapel Hill;Social Sciences;Psychology;https://www.coursera.org/course/positivepsych;2015-02-09;NA;;
2944;Chemistry;Coursera;University of Kentucky;Science;Chemistry;https://www.coursera.org/course/chemistry1;2015-01-13;10;;
2945;On Strategy: What Managers can learn from Philosophy - Part 2;Coursera;École Centrale Paris;Business & Management;Management & Leadership;https://www.coursera.org/course/businessandphilo2;2015-02-16;3;;
2946;Two Speed IT: How Companies Can Surf the Digital Wave, a BCG Perspective;Coursera;École Centrale Paris;Computer Science;NA;https://www.coursera.org/learn/2-speed-it;Self paced;NA;;
2947;ILX1: Inclusive Leadership Training: Becoming a Successful Leader;edX;NA;Business & Management;Management & Leadership;https://www.edx.org/course/inclusive-leadership-training-becoming-catalystx-ilx1;2015-02-18;4;;
2949;PH525.4x: Introduction to Bioconductor;edX;Harvard University;Science;Biology;https://www.edx.org/course/introduction-bioconductor-harvardx-ph525-4x;2015-03-30;4;;
2950;DC201x: Dynamics and Control;edX;Universitat Politècnica de València;Engineering;Mechanical Engineering;https://www.edx.org/course/dynamics-control-upvalenciax-dc201x;2015-04-14;6;;
2951;Louv9x: Les principes de la finance;edX;Université catholique de Louvain;Business & Management;Finance;https://www.edx.org/course/les-principes-de-la-finance-louvainx-louv9x;2015-02-03;13;;
2952;RA201x: Retos de la Agricultura y la Alimentación en el Siglo XXI;edX;Universitat Politècnica de València;Science;Environmental Science;https://www.edx.org/course/retos-de-la-agricultura-y-la-upvalenciax-ra201x;2015-01-20;8;;
2953;VF201x: Valoración de Futbolistas con el Método AHP;edX;Universitat Politècnica de València;Business & Management;NA;https://www.edx.org/course/valoracion-de-futbolistas-con-el-metodo-upvalenciax-vf201x;Self paced;3;;
2954;CS002x: Programming in Scratch;edX;Harvey Mudd College;Programming;NA;https://www.edx.org/course/programming-scratch-harveymuddx-cs002x-0;2015-05-05;6;;
2955;BMN101x: Bases Matemáticas: Números y terminología;edX;Universitat Politècnica de València;Mathematics;Foundations of Mathematics;https://www.edx.org/course/bases-matematicas-numeros-y-terminologia-upvalenciax-bmn101x;2015-01-20;4;;
2956;TE201x: Tecnologías para la Educación;edX;Universitat Politècnica de València;Education & Teaching;STEM;https://www.edx.org/course/tecnologias-para-la-educacion-upvalenciax-te201x;2015-04-28;11;;
2957;CS001x: MyCS: Computer Science for Beginners;edX;Harvey Mudd College;Computer Science;Theoretical Computer Science;https://www.edx.org/course/mycs-computer-science-beginners-harveymuddx-cs001x;2015-05-12;6;;
2958;BMI101x: Bases Matemáticas: Integrales;edX;Universitat Politècnica de València;Mathematics;Calculus & Mathematical Analysis;https://www.edx.org/course/bases-matematicas-integrales-upvalenciax-bmi101x;2015-05-19;5;;
2959;GM201x: Implantar Grupos de Mejora de Procesos;edX;Universitat Politècnica de València;Business & Management;Management & Leadership;https://www.edx.org/course/implantar-grupos-de-mejora-de-procesos-upvalenciax-gm201x;2015-03-25;8;;
2960;PH525.1x: Statistics and R for the Life Sciences;edX;Harvard University;Computer Science;Data Science and Big Data;https://www.edx.org/course/statistics-r-life-sciences-harvardx-ph525-1x;2015-01-19;4;;
2961;3.072x: Symmetry, Structure and Tensor Properties of Materials;edX;Massachusetts Institute of Technology;Engineering;Civil & Environmental Engineering;https://www.edx.org/course/symmetry-structure-tensor-properties-mitx-3-072x;2015-02-10;14;;
2962;XLS101x: Excel;edX;Universitat Politècnica de València;Business & Management;Professional Development;https://www.edx.org/course/excel-upvalenciax-xls101x;2015-04-21;8;;
2963;PH525.2x: Introduction to Linear Models and Matrix Algebra;edX;Harvard University;Mathematics;Algebra & Geometry;https://www.edx.org/course/introduction-linear-models-matrix-harvardx-ph525-2x;2015-02-16;2;;
2964;AIP201x: Android: Introducción a la Programación;edX;Universitat Politècnica de València;Programming;Mobile Development;https://www.edx.org/course/android-introduccion-la-programacion-upvalenciax-aip201x;2015-03-31;10;;
2965;CS190.1x: Scalable Machine Learning;edX;University of California, Berkeley;Computer Science;Artificial Intelligence;https://www.edx.org/course/scalable-machine-learning-uc-berkeleyx-cs190-1x;2015-06-29;5;;
2966;PHYS024.1x: How Stuff Moves, Part 1: Linear Motion;edX;Harvey Mudd College;Science;Physics;https://www.edx.org/course/how-stuff-moves-part-1-linear-motion-harveymuddx-phys024-1x;2015-02-02;6;;
2967;PH525.3x: Advanced Statistics for the Life Sciences;edX;Harvard University;Mathematics;Statistics & Probability;https://www.edx.org/course/advanced-statistics-life-sciences-harvardx-ph525-3x;2015-03-02;4;;
2968;BMA101x: Bases Matemáticas: Álgebra;edX;Universitat Politècnica de València;Mathematics;Algebra & Geometry;https://www.edx.org/course/bases-matematicas-algebra-upvalenciax-bma101x;2015-02-17;4;;
2969;BMD101x: Bases Matemáticas: Derivadas;edX;Universitat Politècnica de València;Mathematics;Calculus & Mathematical Analysis;https://www.edx.org/course/bases-matematicas-derivadas-upvalenciax-bmd101x;2015-04-14;5;;
2970;PH525.5x: Case study: RNA-seq data analysis;edX;Harvard University;Computer Science;Data Science and Big Data;https://www.edx.org/course/case-study-rna-seq-data-analysis-harvardx-ph525-5x;2015-04-27;2;;
2971;BI101x: Buscar en Internet;edX;Universitat Politècnica de València;Business & Management;Professional Development;https://www.edx.org/course/buscar-en-internet-upvalenciax-bi101x;2015-04-21;7;;
2972;ChM001x: Introduction to Graphene Science and Technology;edX;Chalmers University of Technology;Science;Physics;https://www.edx.org/course/introduction-graphene-science-technology-chalmersx-chm001x;2015-03-23;10;;
2973;PH525.6x: Case study: Variant Discovery and Genotyping;edX;Harvard University;Computer Science;Data Science and Big Data;https://www.edx.org/course/case-study-variant-discovery-genotyping-harvardx-ph525-6x;2015-04-27;2;;
2974;FCO201x: Fundamentos de Comunicaciones Ópticas;edX;Universitat Politècnica de València;Engineering;Electrical Engineering;https://www.edx.org/course/fundamentos-de-comunicaciones-opticas-upvalenciax-fco201x;2015-05-05;8;;
2975;GE001x: The Art of Teaching;edX;GEMS Education;Education & Teaching;Teacher Development;https://www.edx.org/course/art-teaching-gemsx-ge001x;2015-04-13;3;;
2976;PH525.7x: Case study: ChIP-seq data analysis;edX;Harvard University;Computer Science;Data Science and Big Data;https://www.edx.org/course/case-study-chip-seq-data-analysis-harvardx-ph525-7x;2015-04-27;2;;
2977;DMT201x: Dispositivos Móviles para la Gestión del Territorio;edX;Universitat Politècnica de València;Engineering;Civil & Environmental Engineering;https://www.edx.org/course/dispositivos-moviles-para-la-gestion-del-upvalenciax-dmt201x;2015-03-24;6;;
2979;EBA102x: English for Doing Business in Asia - Writing;edX;The Hong Kong University of Science and Technology;Humanities;Language & Culture;https://www.edx.org/course/english-doing-business-asia-writing-hkustx-eba102x;2015-06-02;7;;
2980;PH525.8x: Case study: DNA methylation data analysis;edX;Harvard University;Computer Science;Data Science and Big Data;https://www.edx.org/course/case-study-dna-methylation-data-analysis-harvardx-ph525-8x;2015-04-27;2;;
2981;Introduction to Graphic Design;OpenLearning;Canva Design School;Art & Design;Digital Media & Video Games;https://www.openlearning.com/canva/courses/IntroToGraphicDesign;2015-01-19;NA;;
2982;Certificate Program in Public Procurement;;The World Bank;Business & Management;Professional Development;http://www.procurementlearning.org/certificate-program-public-procurement-cppp/;Self paced;13;;
2983;Programmation sur iPhone et iPad (partie I);France Université Numerique;Université Pierre et Marie CURIE;Programming;Mobile Development;https://www.france-universite-numerique-mooc.fr/courses/UPMC/18001S02/Trimestre_1_2015/about;2015-02-03;6;;
2984;Rural Health Nursing;Coursera;University of New Mexico;Health & Medicine;Public & Global Health;https://www.coursera.org/course/ruralnursing;2015-02-02;NA;;
2985;Water in the Western United States;Coursera;University of Colorado Boulder;Science;Environmental Science;https://www.coursera.org/course/waterwestus;2015-04-01;5;;
2986;Moral Foundations of Politics ;Coursera;Yale University;Social Sciences;Political Science;https://www.coursera.org/course/mofopo;2015-01-12;9;;
2987;Introduction to Classical Music;Coursera;Yale University;Art & Design;Music;https://www.coursera.org/course/introclassicalmusic;2015-01-12;NA;;
2988;Introduction to Ableton Live;Coursera;Berklee College of Music;Art & Design;Digital Media & Video Games;https://www.coursera.org/course/abletonlive;2015-02-02;NA;;
2989;Engaging Citizens: A Game Changer for Development?;Coursera;The World Bank;Social Sciences;Political Science;https://www.coursera.org/course/engagecitizen;2015-03-15;NA;;
2990;Global Postharvest Loss Prevention: Fundamentals, Technologies, and Actors;Coursera;University of Illinois at Urbana-Champaign;Science;Environmental Science;https://www.coursera.org/course/postharvestloss;2015-07-20;4;;
2991;Shale Gas and Fracking: the Politics and Science;FutureLearn;The University of Nottingham;Science;Environmental Science;http://www.futurelearn.com/courses/shale-gas?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed;2015-02-02;4;;
2992;Espace mondial, a French vision of Global studies;Coursera;Institut d'Etudes Politiques de Paris;Social Sciences;Political Science;https://www.coursera.org/course/em;2015-06-01;NA;;
2993;Cities are back in town : urban sociology for a globalizing urban world ;Coursera;Institut d'Etudes Politiques de Paris;Social Sciences;NA;https://www.coursera.org/course/cities;NA;NA;;
2994;Scientific Humanities;Coursera;Institut d'Etudes Politiques de Paris;Social Sciences;Sociology;https://www.coursera.org/course/sh;2015-06-15;6;;
2995;Créer et développer une startup technologique;Coursera;École Polytechnique|||HEC Paris;Business & Management;Entrepreneurship;https://www.coursera.org/course/techstartup;2015-04-01;7;;
2996;Intro to Machine Learning;Udacity;Stanford University;Computer Science;Artificial Intelligence;https://www.udacity.com/course/intro-to-machine-learning--ud120?utm_medium=referral&utm_campaign=api;Self paced;10;;
2997;Intro to AJAX;Udacity;NA;Programming;Web Development;https://www.udacity.com/course/intro-to-ajax--ud110?utm_medium=referral&utm_campaign=api;Self paced;2;;
2998;Intro to jQuery;Udacity;NA;Programming;Web Development;https://www.udacity.com/course/intro-to-jquery--ud245?utm_medium=referral&utm_campaign=api;Self paced;NA;;
2999;HTML5 Canvas;Udacity;NA;Programming;Web Development;https://www.udacity.com/course/html5-canvas--ud292?utm_medium=referral&utm_campaign=api;Self paced;2;;
3000;Real-Time Analytics with Apache Storm;Udacity;Twitter;Computer Science;Data Science and Big Data;https://www.udacity.com/course/real-time-analytics-with-apache-storm--ud381?utm_medium=referral&utm_campaign=api;Self paced;2;;
3001;Explore Filmmaking: from Script to Screen;FutureLearn;National Film and Television School;Art & Design;Film & Theatre;http://www.futurelearn.com/courses/explore-filmmaking?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed;2015-06-29;6;;
3002;Ebola: Symptoms, History and Origins;FutureLearn;Lancaster University;Health & Medicine;Disease & Disorders;http://www.futurelearn.com/courses/ebola?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed;2015-06-08;2;;
3003;Ebola in Context: Understanding Transmission, Response and Control;FutureLearn;London School of Hygiene & Tropical Medicine;Health & Medicine;Disease & Disorders;http://www.futurelearn.com/courses/ebola-in-context?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed;2015-04-13;2;;
3004;Caring for Vulnerable Children;FutureLearn;University of Strathclyde;Social Sciences;Sociology;http://www.futurelearn.com/courses/vulnerable-children?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed;2015-07-20;6;;
3005;Much Ado about Nothing: in Performance;FutureLearn;University of Birmingham;Art & Design;Film & Theatre;http://www.futurelearn.com/courses/much-ado-about-nothing?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed;2015-03-02;4;;
3006;Antimicrobial Stewardship: Managing Antibiotic Resistance;FutureLearn;University of Dundee;Health & Medicine;Disease & Disorders;http://www.futurelearn.com/courses/antimicrobial-stewardship?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed;1905-07-07;6;;
3007;Astronomy: Exploring Time and Space;Coursera;University of Arizona;Science;Astronomy;https://www.coursera.org/course/astro;2015-02-15;NA;;
3008;America's Unwritten Constitution;Coursera;Yale University;Social Sciences;Law;https://www.coursera.org/course/auc;2015-01-12;6;;
3009;L'Art des Structures 2 : treillis, poutres, dalles et cadres;Coursera;École Polytechnique Fédérale de Lausanne;Engineering;Civil & Environmental Engineering;https://www.coursera.org/course/structures2;2015-02-13;11;;
3010;The Governance of Nonprofit Organizations;Coursera;State University of New York;Business & Management;Management & Leadership;https://www.coursera.org/course/nonprofitgov;2015-01-26;17;;
3011;Measuring and Valuing Health;FutureLearn;The University of Sheffield;Health & Medicine;Health Care & Research;http://www.futurelearn.com/courses/valuing-health?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed;2015-02-16;3;;
3012;What Works: Promising Practices in International Development;FutureLearn;University of Oslo;Social Sciences;Political Science;http://www.futurelearn.com/courses/what-works?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed;2015-02-23;6;;
3013;Modern Korean History: Liberation, War and Nuclear Ambitions;FutureLearn;Yonsei University;Humanities;History;http://www.futurelearn.com/courses/modern-korean-history?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed;2015-06-15;6;;
3014;Introduction to Dutch;FutureLearn;University of Groningen;Humanities;Language & Culture;http://www.futurelearn.com/courses/dutch?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed;2015-06-01;3;;
3015;Medicine and the Arts: Humanising Healthcare;FutureLearn;University of Cape Town;Health & Medicine;Health Care & Research;http://www.futurelearn.com/courses/medicine-and-the-arts?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed;2015-03-16;6;;
3016;Metaliteracy: Empowering Yourself in a Connected World;Coursera;State University of New York;Social Sciences;Sociology;https://www.coursera.org/course/metaliteracy;2015-02-02;NA;;
3017;Claves para Gestionar Personas;Coursera;IESE Business School;Business & Management;Management & Leadership;https://www.coursera.org/course/gestionpersonas;2015-04-27;6;;
3018;Contar Historias para el Cambio;NovoED;#NOM?;Business & Management;Professional Development;https://novoed.com/storytelling-change-summer-2015-es;2015-05-08;NA;;
3019;Molecular Basis of Nutrition-related Diseases;iversity;Universität Potsdam;Health & Medicine;Disease & Disorders;https://iversity.org/en/courses/molecular-basis-of-nutrition-related-diseases;2015-02-23;4;;
3020;Architecture 101 - Part I: From Nothingness to Place;iversity;NA;Art & Design;Visual Arts;https://iversity.org/en/courses/architecture-101-part-i;2015-01-05;6;;
3021;Architecture 101 - Part II: From Place to Space;iversity;NA;Art & Design;Visual Arts;https://iversity.org/en/courses/architecture-101-part-ii;2014-03-02;6;;
3022;Architecture 101 - Part III From Space to Architecture;iversity;NA;Art & Design;Visual Arts;https://iversity.org/en/courses/architecture-101-part-iii;2015-04-27;6;;
3023;Human Rights: Global & Local Protection;iversity;University of Padova;Social Sciences;Political Science;https://iversity.org/en/courses/human-rights-global-local-protection;2015-01-30;NA;;
3024;Big Data Science with the BD2K-LINCS Data Coordination and Integration Center;Coursera;Icahn School of Medicine at Mount Sinai;Computer Science;Data Science and Big Data;https://www.coursera.org/course/bd2klincs;2015-09-15;7;;
3026;CS100.1x: Introduction to Big Data with Apache Spark;edX;Harvard University;Computer Science;Data Science and Big Data;https://www.edx.org/course/introduction-big-data-apache-spark-uc-berkeleyx-cs100-1x;2015-06-01;4;;
3027;HumBio101x: Essential Human Biology: Cells and Tissues;edX;University of Adelaide;Science;Biology;https://www.edx.org/course/essential-human-biology-cells-tissues-adelaidex-humbio101x-0;2015-06-04;5;;
3028;BrainX: Cellular Mechanisms of Brain Function;edX;École Polytechnique Fédérale de Lausanne;Science;Biology;https://www.edx.org/course/cellular-mechanisms-brain-function-epflx-brainx-0;2015-09-14;7;;
3029;BIOC300.1x: Proteins: Biology's Workforce;edX;Rice University;Science;Biology;https://www.edx.org/course/proteins-biologys-workforce-ricex-bioc300-1x;2015-02-10;5;;
3030;TOPOCMx: Topology in Condensed Matter: Tying Quantum Knots;edX;Delft University of Technology|||University of Maryland, College Park;Science;Physics;https://www.edx.org/course/topology-condensed-matter-tying-quantum-delftx-topocmx;2015-02-05;12;;
3031;ANU-ASTRO4x: Cosmology;edX;Australian National University;Science;Astronomy;https://www.edx.org/course/cosmology-anux-anu-astro4x;Self paced;10;;
3032;PHYS102.1x: Electricity & Magnetism, Part 1;edX;Rice University;Science;Physics;https://www.edx.org/course/electricity-magnetism-part-1-ricex-phys102-1x;2015-01-13;7;;
3041;6.004.1x: Computation Structures - Part 1: Digital Circuits;edX;Massachusetts Institute of Technology;Engineering;Electrical Engineering;https://www.edx.org/course/computation-structures-part-1-digital-mitx-6-004-1x;2015-03-03;11;;
3042;16.00x: Introduction to Aerospace Engineering: Astronautics and Human Spaceflight;edX;Massachusetts Institute of Technology;Engineering;Mechanical Engineering;https://www.edx.org/course/introduction-aerospace-engineering-mitx-16-00x;2015-03-03;8;;
3043;PHIL1440x: The Ethics of Eating;edX;Cornell University;Humanities;Philosophy;https://www.edx.org/course/ethics-eating-cornellx-phil1440x;2015-04-15;6;;
3047;EG240x: Understanding Wireless: Technology, Economics, and Policy;edX;University of Notre Dame;Engineering;Electrical Engineering;https://www.edx.org/course/understanding-wireless-technology-notredamex-eg240x;2015-05-18;6;;
3048;"SOC120x: I ""Heart"" Stats: Learning to Love Statistics";edX;University of Notre Dame;Mathematics;Statistics & Probability;https://www.edx.org/course/i-heart-stats-learning-love-statistics-notredamex-soc120x;2015-04-15;9;;
3049;Frame101x: Framing: Learn How to Debate and Create Powerful Messages;edX;Delft University of Technology;Social Sciences;Political Science;https://www.edx.org/course/framing-learn-how-debate-create-powerful-delftx-frame101x;2015-04-21;6;;
3050;Louv8x: Comprendre la respiration;edX;Université catholique de Louvain;Science;Biology;https://www.edx.org/course/comprendre-la-respiration-louvainx-louv8x;2015-03-23;4;;
3051;MAT150x: Math in Sports;edX;University of Notre Dame;Mathematics;Statistics & Probability;https://www.edx.org/course/math-sports-notredamex-mat150x;2015-06-15;8;;
3052;TH120.1x: Jesus in Scripture and Tradition;edX;University of Notre Dame;Humanities;Religion;https://www.edx.org/course/jesus-scripture-tradition-notredamex-th120-1x;2015-06-01;8;;
3053;PHYS102.2x: Electricity & Magnetism, Part 2;edX;Rice University;Science;Physics;https://www.edx.org/course/electricity-magnetism-part-2-ricex-phys102-2x;2015-03-09;7;;
3054;iMOOC101: Mastering American eLearning;Coursera;State University of New York;Education & Teaching;Online Education;https://www.coursera.org/course/imooc;2015-03-23;6;;
3055;Common Core in Action II: Exploring Literacy Design Collaborative Tools;Coursera;New Teacher Center;Education & Teaching;Course Development;https://www.coursera.org/course/cc2lit;2015-03-30;6;;
3056;Digging Deeper: Making Manuscripts;Stanford OpenEdx;Stanford University;Humanities;Grammar & Writing;https://class.stanford.edu/courses/English/DiggingDeeper1/Winter2015/about;2015-01-20;6;;
3057;QMSE-02: Quantum Mechanics for Scientists and Engineers 2;Stanford OpenEdx;Stanford University;Science;Physics;https://class.stanford.edu/courses/Engineering/QMSE-02/Winter2015/about;2015-01-13;8;;
3058;Adventures in Writing;Stanford OpenEdx;Stanford University;Humanities;Grammar & Writing;https://class.stanford.edu/courses/VPUE/PWR/AdventuresinWriting/about;2015-01-16;NA;;
3059;Epidemics, Pandemics and Outbreaks;Coursera;University of Pittsburgh;Health & Medicine;Disease & Disorders;https://www.coursera.org/course/panprevention;2015-03-16;4;;
3060;IQ101.2x: El Enlace Químico y las Interacciones Moleculares;edX;Universitat Politècnica de València;Science;Chemistry;https://www.edx.org/course/el-enlace-quimico-y-las-interacciones-upvalenciax-iq101-2x-0;2015-07-07;4;;
3061;AmPoX.4: Poetry in America: Emily Dickinson;edX;Harvard University;Humanities;Literature;https://www.edx.org/course/poetry-america-emily-dickinson-harvardx-ampox-4;2015-03-18;6;;
3062;00690242x: Historical Relic Treasures and Cultural China;edX;Tsinghua University;Humanities;History;https://www.edx.org/course/historical-relic-treasures-cultural-tsinghuax-00690242x;2015-03-02;16;;
3063;PN-15.1: Communicating Strategically;edX;Purdue University;Business & Management;Professional Development;https://www.edx.org/course/communicating-strategically-purduex-pn-15-1;2015-02-12;5;;
3064;FFI101.1x: Fundamentos de Mecánica para Ingeniería;edX;Universitat Politècnica de València;Engineering;Mechanical Engineering;https://www.edx.org/course/fundamentos-de-mecanica-para-ingenieria-upvalenciax-ffi101-1x;2015-06-02;6;;
3065;FFI101.2x: Fundamentos de Electromagnetismo para Ingeniería;edX;Universitat Politècnica de València;Science;Physics;https://www.edx.org/course/fundamentos-de-electromagnetismo-para-upvalenciax-ffi101-2x;2015-09-08;7;;
3066;IQ101.1x: Introducción a la Estructura de la Materia;edX;Universitat Politècnica de València;Science;Chemistry;https://www.edx.org/course/introduccion-la-estructura-de-la-materia-upvalenciax-iq101-1x;2015-06-09;4;;
3067;Agriculture, Economics and Nature;UWA Class2GO;University of Western Australia;Science;Environmental Science;http://courses.class2go.uwa.edu.au/ageconnature/;2015-02-02;6;;
3068;Making Government Work in Hard Places;NovoED;Princeton University;Social Sciences;Political Science;https://novoed.com/making-government-work;2015-01-25;9;;
3069;Digital Transformation and Its Impact;openSAP;NA;Business & Management;Business Development;https://open.sap.com/courses/dit1;Self paced;4;;
3070;Teaching with Moodle: An introduction;;Moodle;Education & Teaching;Online Education;https://learn.moodle.net/;2015-01-11;4;;
3071;Science Fiction/Science Fact: Questions and Answers (Lite);Canvas.net;University of California, Irvine;Science;NA;https://www.canvas.net/browse/ucirvine/courses/sfsf-questions-answers-lite;2015-01-12;NA;;
3072;Science Fiction/Science Fact: Predictions and Math (Lite);Canvas.net;University of California, Irvine;Mathematics;Foundations of Mathematics;https://www.canvas.net/browse/ucirvine/courses/sfsf-predictions-math-lite;2015-02-09;NA;;
3073;Essentials of Interior Design;Canvas.net;SmartOn;Art & Design;Design & Creativity;https://www.canvas.net/browse/smarton/courses/cn-1745;2015-01-12;NA;;
3074;Seven Essential Practices for Developing Academic Oral Language and Literacy in Every Subject;NovoED;Stanford University|||University of California, Davis;Education & Teaching;Teacher Development;https://novoed.com/developing-academic-language-literacy;2015-01-14;NA;;
3076;Programming Mobile Applications for Android Handheld Systems: Part 2;Coursera;University of Maryland, College Park;Programming;Mobile Development;https://www.coursera.org/course/androidpart2;2015-06-17;4;;
3077;Programming Mobile Services for Android Handheld Systems: Concurrency;Coursera;Vanderbilt University;Programming;Mobile Development;https://www.coursera.org/course/posaconcurrency;2015-03-19;6;;
3078;Programming Mobile Services for Android Handheld Systems: Communication;Coursera;Vanderbilt University;Programming;Mobile Development;https://www.coursera.org/course/posacommunication;2015-05-06;6;;
3079;Programming Cloud Services for Android Handheld Systems: Spring;Coursera;Vanderbilt University;Programming;Mobile Development;https://www.coursera.org/course/mobilecloudprogram;2015-06-17;6;;
3080;Programming Cloud Services for Android Handheld Systems: Security;Coursera;Vanderbilt University;Programming;Mobile Development;https://www.coursera.org/course/mobilecloudsecurity;2015-07-29;5;;
3081;KIeHealthX: eHealth – Opportunities and Challenges;edX;Karolinska Institutet;Health & Medicine;Health Care & Research;https://www.edx.org/course/ehealth-opportunities-challenges-kix-kiehealthx;2015-04-22;6;;
3082;JavaScript Design Patterns;Udacity;NA;Programming;Web Development;https://www.udacity.com/course/javascript-design-patterns--ud989?utm_medium=referral&utm_campaign=api;Self paced;6;;
3083;Reasoning, Data Analysis, & Writing Final Project;Coursera;Duke University;Computer Science;NA;https://www.coursera.org/course/reasoningcapstone;2015-01-16;8;;
3084;Career 911: Your Future Job in Medicine and Healthcare;Coursera;Northwestern University;Health & Medicine;Health Care & Research;https://www.coursera.org/course/healthcarejobs;2015-04-13;6;;
3085;?????? ??????? ?????;Rwaq (????);NA;Health & Medicine;Health Care & Research;http://www.rwaq.org/courses/medical-imaging-techniques;2013-12-24;7;;
3086;????? ????????;Rwaq (????);NA;Social Sciences;Economics;http://www.rwaq.org/courses/principles-of-economics;2014-01-25;17;;
3087;??????? ???????? ?????? MATLAB;Rwaq (????);NA;Programming;NA;http://www.rwaq.org/courses/programming-with-matlab;2014-02-01;8;;
3088;????? ?????? ???????? ???????????;Rwaq (????);NA;Education & Teaching;Online Education;http://www.rwaq.org/courses/instructional-design;2014-02-01;22;;
3089;????? ?? ??????? ?????? ??????????;Rwaq (????);NA;Engineering;NA;http://www.rwaq.org/courses/introduction-to-biomedical-engineering;2014-02-02;9;;
3090;???? ??? ????? ????? ???????? ???????? ??? Ruby;Rwaq (????);NA;Programming;NA;http://www.rwaq.org/courses/introduction-to-web-development;2014-02-15;8;;
3091;???? ??? ????? ???????? ??????? ???????;Rwaq (????);NA;Humanities;History;http://www.rwaq.org/courses/introduction-to-the-history-of-andalusia;2014-02-25;8;;
3092;??????? ?????? ?? ??? ???????? ???????? ???????;Rwaq (????);NA;Science;Biology;http://www.rwaq.org/courses/medical-equipments;2014-03-01;7;;
3093;?????????? ????????;Rwaq (????);NA;Engineering;Mechanical Engineering;http://www.rwaq.org/courses/engineering-statics;2014-03-27;27;;
3094;????? ????????;Rwaq (????);NA;Business & Management;Finance;http://www.rwaq.org/courses/accounting-principles;2014-03-28;9;;
3095;????? ??? ????? ?????? ???????? ??? Python;Rwaq (????);NA;Programming;NA;http://www.rwaq.org/courses/introduction-to-programming;2014-04-01;7;;
3096;???? ??? ?? ???????;Rwaq (????);NA;Health & Medicine;Health Care & Research;http://www.rwaq.org/courses/introduction-to-dentistry-2;2014-09-21;7;;
3097;??????? ???????;Rwaq (????);NA;Computer Science;Theoretical Computer Science;http://www.rwaq.org/courses/introduction-to-encryption;2014-04-27;12;;
3098;??????? ??????? ?? ??????? ???????? ??? ????????? ????????;Rwaq (????);NA;Science;Biology;http://www.rwaq.org/courses/stem-cells;2014-05-05;13;;
